contact,transiting,natal,aspect,exact_key,package_status,you_words,friend_words,exact_review_status,shared_key,shared_has_you,shared_review_status
South Node conjunction your Ascendant,south-node,ascendant,conjunction,authored/transit-aspect/south-node/ascendant/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/ascendant/hard,no,
South Node opposition your Ascendant,south-node,ascendant,opposition,authored/transit-aspect/south-node/ascendant/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/ascendant/hard,no,
South Node square your Ascendant,south-node,ascendant,square,authored/transit-aspect/south-node/ascendant/square,empty_exact,0,0,,authored/transit-aspect/south-node/ascendant/hard,no,
South Node trine your Ascendant,south-node,ascendant,trine,authored/transit-aspect/south-node/ascendant/trine,empty_exact,0,0,,authored/transit-aspect/south-node/ascendant/soft,no,
South Node sextile your Ascendant,south-node,ascendant,sextile,authored/transit-aspect/south-node/ascendant/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/ascendant/soft,no,
South Node conjunction your Midheaven,south-node,midheaven,conjunction,authored/transit-aspect/south-node/midheaven/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/midheaven/hard,no,
South Node opposition your Midheaven,south-node,midheaven,opposition,authored/transit-aspect/south-node/midheaven/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/midheaven/hard,no,
South Node square your Midheaven,south-node,midheaven,square,authored/transit-aspect/south-node/midheaven/square,empty_exact,0,0,,authored/transit-aspect/south-node/midheaven/hard,no,
South Node trine your Midheaven,south-node,midheaven,trine,authored/transit-aspect/south-node/midheaven/trine,empty_exact,0,0,,authored/transit-aspect/south-node/midheaven/soft,no,
South Node sextile your Midheaven,south-node,midheaven,sextile,authored/transit-aspect/south-node/midheaven/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/midheaven/soft,no,
South Node conjunction your Descendant,south-node,descendant,conjunction,authored/transit-aspect/south-node/descendant/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/descendant/hard,no,
South Node opposition your Descendant,south-node,descendant,opposition,authored/transit-aspect/south-node/descendant/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/descendant/hard,no,
South Node square your Descendant,south-node,descendant,square,authored/transit-aspect/south-node/descendant/square,empty_exact,0,0,,authored/transit-aspect/south-node/descendant/hard,no,
South Node trine your Descendant,south-node,descendant,trine,authored/transit-aspect/south-node/descendant/trine,empty_exact,0,0,,authored/transit-aspect/south-node/descendant/soft,no,
South Node sextile your Descendant,south-node,descendant,sextile,authored/transit-aspect/south-node/descendant/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/descendant/soft,no,
South Node conjunction your Imum Coeli,south-node,imum-coeli,conjunction,authored/transit-aspect/south-node/imum-coeli/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/imum-coeli/hard,no,
South Node opposition your Imum Coeli,south-node,imum-coeli,opposition,authored/transit-aspect/south-node/imum-coeli/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/imum-coeli/hard,no,
South Node square your Imum Coeli,south-node,imum-coeli,square,authored/transit-aspect/south-node/imum-coeli/square,empty_exact,0,0,,authored/transit-aspect/south-node/imum-coeli/hard,no,
South Node trine your Imum Coeli,south-node,imum-coeli,trine,authored/transit-aspect/south-node/imum-coeli/trine,empty_exact,0,0,,authored/transit-aspect/south-node/imum-coeli/soft,no,
South Node sextile your Imum Coeli,south-node,imum-coeli,sextile,authored/transit-aspect/south-node/imum-coeli/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/imum-coeli/soft,no,
Lilith conjunction your Sun,lilith,sun,conjunction,authored/transit-aspect/lilith/sun/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/sun/hard,no,
Lilith opposition your Sun,lilith,sun,opposition,authored/transit-aspect/lilith/sun/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/sun/hard,no,
Lilith square your Sun,lilith,sun,square,authored/transit-aspect/lilith/sun/square,empty_exact,0,0,,authored/transit-aspect/lilith/sun/hard,no,
Lilith trine your Sun,lilith,sun,trine,authored/transit-aspect/lilith/sun/trine,empty_exact,0,0,,authored/transit-aspect/lilith/sun/soft,no,
Lilith sextile your Sun,lilith,sun,sextile,authored/transit-aspect/lilith/sun/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/sun/soft,no,
Lilith conjunction your Moon,lilith,moon,conjunction,authored/transit-aspect/lilith/moon/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/moon/hard,no,
Lilith opposition your Moon,lilith,moon,opposition,authored/transit-aspect/lilith/moon/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/moon/hard,no,
Lilith square your Moon,lilith,moon,square,authored/transit-aspect/lilith/moon/square,empty_exact,0,0,,authored/transit-aspect/lilith/moon/hard,no,
Lilith trine your Moon,lilith,moon,trine,authored/transit-aspect/lilith/moon/trine,empty_exact,0,0,,authored/transit-aspect/lilith/moon/soft,no,
Lilith sextile your Moon,lilith,moon,sextile,authored/transit-aspect/lilith/moon/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/moon/soft,no,
Lilith conjunction your Mercury,lilith,mercury,conjunction,authored/transit-aspect/lilith/mercury/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/mercury/hard,no,
Lilith opposition your Mercury,lilith,mercury,opposition,authored/transit-aspect/lilith/mercury/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/mercury/hard,no,
Lilith square your Mercury,lilith,mercury,square,authored/transit-aspect/lilith/mercury/square,empty_exact,0,0,,authored/transit-aspect/lilith/mercury/hard,no,
Lilith trine your Mercury,lilith,mercury,trine,authored/transit-aspect/lilith/mercury/trine,empty_exact,0,0,,authored/transit-aspect/lilith/mercury/soft,no,
Lilith sextile your Mercury,lilith,mercury,sextile,authored/transit-aspect/lilith/mercury/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/mercury/soft,no,
Lilith conjunction your Venus,lilith,venus,conjunction,authored/transit-aspect/lilith/venus/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/venus/hard,no,
Lilith opposition your Venus,lilith,venus,opposition,authored/transit-aspect/lilith/venus/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/venus/hard,no,
Lilith square your Venus,lilith,venus,square,authored/transit-aspect/lilith/venus/square,empty_exact,0,0,,authored/transit-aspect/lilith/venus/hard,no,
Lilith trine your Venus,lilith,venus,trine,authored/transit-aspect/lilith/venus/trine,empty_exact,0,0,,authored/transit-aspect/lilith/venus/soft,no,
Lilith sextile your Venus,lilith,venus,sextile,authored/transit-aspect/lilith/venus/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/venus/soft,no,
Lilith conjunction your Mars,lilith,mars,conjunction,authored/transit-aspect/lilith/mars/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/mars/hard,no,
Lilith opposition your Mars,lilith,mars,opposition,authored/transit-aspect/lilith/mars/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/mars/hard,no,
Lilith square your Mars,lilith,mars,square,authored/transit-aspect/lilith/mars/square,empty_exact,0,0,,authored/transit-aspect/lilith/mars/hard,no,
Lilith trine your Mars,lilith,mars,trine,authored/transit-aspect/lilith/mars/trine,empty_exact,0,0,,authored/transit-aspect/lilith/mars/soft,no,
Lilith sextile your Mars,lilith,mars,sextile,authored/transit-aspect/lilith/mars/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/mars/soft,no,
Lilith conjunction your Jupiter,lilith,jupiter,conjunction,authored/transit-aspect/lilith/jupiter/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/jupiter/hard,no,
Lilith opposition your Jupiter,lilith,jupiter,opposition,authored/transit-aspect/lilith/jupiter/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/jupiter/hard,no,
Lilith square your Jupiter,lilith,jupiter,square,authored/transit-aspect/lilith/jupiter/square,empty_exact,0,0,,authored/transit-aspect/lilith/jupiter/hard,no,
Lilith trine your Jupiter,lilith,jupiter,trine,authored/transit-aspect/lilith/jupiter/trine,empty_exact,0,0,,authored/transit-aspect/lilith/jupiter/soft,no,
Lilith sextile your Jupiter,lilith,jupiter,sextile,authored/transit-aspect/lilith/jupiter/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/jupiter/soft,no,
Lilith conjunction your Saturn,lilith,saturn,conjunction,authored/transit-aspect/lilith/saturn/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/saturn/hard,no,
Lilith opposition your Saturn,lilith,saturn,opposition,authored/transit-aspect/lilith/saturn/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/saturn/hard,no,
Lilith square your Saturn,lilith,saturn,square,authored/transit-aspect/lilith/saturn/square,empty_exact,0,0,,authored/transit-aspect/lilith/saturn/hard,no,
Lilith trine your Saturn,lilith,saturn,trine,authored/transit-aspect/lilith/saturn/trine,empty_exact,0,0,,authored/transit-aspect/lilith/saturn/soft,no,
Lilith sextile your Saturn,lilith,saturn,sextile,authored/transit-aspect/lilith/saturn/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/saturn/soft,no,
Lilith conjunction your Uranus,lilith,uranus,conjunction,authored/transit-aspect/lilith/uranus/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/uranus/hard,no,
Lilith opposition your Uranus,lilith,uranus,opposition,authored/transit-aspect/lilith/uranus/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/uranus/hard,no,
Lilith square your Uranus,lilith,uranus,square,authored/transit-aspect/lilith/uranus/square,empty_exact,0,0,,authored/transit-aspect/lilith/uranus/hard,no,
Lilith trine your Uranus,lilith,uranus,trine,authored/transit-aspect/lilith/uranus/trine,empty_exact,0,0,,authored/transit-aspect/lilith/uranus/soft,no,
Lilith sextile your Uranus,lilith,uranus,sextile,authored/transit-aspect/lilith/uranus/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/uranus/soft,no,
Lilith conjunction your Neptune,lilith,neptune,conjunction,authored/transit-aspect/lilith/neptune/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/neptune/hard,no,
Lilith opposition your Neptune,lilith,neptune,opposition,authored/transit-aspect/lilith/neptune/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/neptune/hard,no,
Lilith square your Neptune,lilith,neptune,square,authored/transit-aspect/lilith/neptune/square,empty_exact,0,0,,authored/transit-aspect/lilith/neptune/hard,no,
Lilith trine your Neptune,lilith,neptune,trine,authored/transit-aspect/lilith/neptune/trine,empty_exact,0,0,,authored/transit-aspect/lilith/neptune/soft,no,
Lilith sextile your Neptune,lilith,neptune,sextile,authored/transit-aspect/lilith/neptune/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/neptune/soft,no,
Lilith conjunction your Pluto,lilith,pluto,conjunction,authored/transit-aspect/lilith/pluto/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/pluto/hard,no,
Lilith opposition your Pluto,lilith,pluto,opposition,authored/transit-aspect/lilith/pluto/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/pluto/hard,no,
Lilith square your Pluto,lilith,pluto,square,authored/transit-aspect/lilith/pluto/square,empty_exact,0,0,,authored/transit-aspect/lilith/pluto/hard,no,
Lilith trine your Pluto,lilith,pluto,trine,authored/transit-aspect/lilith/pluto/trine,empty_exact,0,0,,authored/transit-aspect/lilith/pluto/soft,no,
Lilith sextile your Pluto,lilith,pluto,sextile,authored/transit-aspect/lilith/pluto/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/pluto/soft,no,
Lilith conjunction your Chiron,lilith,chiron,conjunction,authored/transit-aspect/lilith/chiron/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/chiron/hard,no,
Lilith opposition your Chiron,lilith,chiron,opposition,authored/transit-aspect/lilith/chiron/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/chiron/hard,no,
Lilith square your Chiron,lilith,chiron,square,authored/transit-aspect/lilith/chiron/square,empty_exact,0,0,,authored/transit-aspect/lilith/chiron/hard,no,
Lilith trine your Chiron,lilith,chiron,trine,authored/transit-aspect/lilith/chiron/trine,empty_exact,0,0,,authored/transit-aspect/lilith/chiron/soft,no,
Lilith sextile your Chiron,lilith,chiron,sextile,authored/transit-aspect/lilith/chiron/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/chiron/soft,no,
Lilith conjunction your North Node,lilith,north-node,conjunction,authored/transit-aspect/lilith/north-node/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/north-node/hard,no,
Lilith opposition your North Node,lilith,north-node,opposition,authored/transit-aspect/lilith/north-node/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/north-node/hard,no,
Lilith square your North Node,lilith,north-node,square,authored/transit-aspect/lilith/north-node/square,empty_exact,0,0,,authored/transit-aspect/lilith/north-node/hard,no,
Lilith trine your North Node,lilith,north-node,trine,authored/transit-aspect/lilith/north-node/trine,empty_exact,0,0,,authored/transit-aspect/lilith/north-node/soft,no,
Lilith sextile your North Node,lilith,north-node,sextile,authored/transit-aspect/lilith/north-node/sextile,empty_exact,0,0,,authored/transit-aspect/lilith/north-node/soft,no,
Lilith conjunction your South Node,lilith,south-node,conjunction,authored/transit-aspect/lilith/south-node/conjunction,empty_exact,0,0,,authored/transit-aspect/lilith/south-node/hard,no,
Lilith opposition your South Node,lilith,south-node,opposition,authored/transit-aspect/lilith/south-node/opposition,empty_exact,0,0,,authored/transit-aspect/lilith/south-node/hard,no,
Lilith square your South Node,lilith,south-node,square,authored/transit-aspect/lilith/south-node/square,empty_exact,0,0,,authored/transit-aspect/lilith/south-node/hard,no,
